사업소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,면허구분명,업종명,운영여부,차량대수,데이터기준일자,제공기관코드,제공기관명
(주)공감디자인 연구소,경상북도,청도군,"경상북도 청도군 청도읍 고수동3길 43, 102호",,,,,Y,1,2025-12-11,5190000,경상북도 청도군
(주)경일물류,경상북도,청도군,경상북도 청도군 청도읍 뒷마2길 32,,,,,Y,35,2025-12-11,5190000,경상북도 청도군
(주)경일로지스,경상북도,청도군,경상북도 청도군 청도읍 뒷마2길 32,,,,,Y,22,2025-12-11,5190000,경상북도 청도군
(유)청도화물,경상북도,청도군,경상북도 청도군 매전면 청매로 567,,,,,Y,21,2025-12-11,5190000,경상북도 청도군
유**,경상남도,거제시,경상남도 거제시 상동5길 46,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 옥포로20길 47,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 거제면 두동로 259-90,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
장**,경상남도,거제시,경상남도 거제시 장평2로 36,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
하**,경상남도,거제시,경상남도 거제시 장평2로 19,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
서**,경상남도,거제시,경상남도 거제시 일운면 소동8길 11,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
허**,경상남도,거제시,경상남도 거제시 상동5길 46,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 제산로3안길 18-4,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
우**,경상남도,거제시,경상남도 거제시 상동7길 30,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 용소1길 17-17,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 사등면 지석2길 47,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 상동7길 30,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
주**,경상남도,거제시,경상남도 거제시 해명로4길 8,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
조**,경상남도,거제시,경상남도 거제시 아주2로 137,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 성산로 20,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
조**,경상남도,거제시,경상남도 거제시 연초면 죽토로 2,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
홍**,경상남도,거제시,경상남도 거제시 고현천로 225,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 아주2로2길 10,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
주**,경상남도,거제시,경상남도 거제시 아주2로 138,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 거제면 죽림1길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
강**,경상남도,거제시,경상남도 거제시 거제대로 3809-7,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 성산로 51,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
오**,경상남도,거제시,경상남도 거제시 동문천로 18-1,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
심**,경상남도,거제시,경상남도 거제시 문동1길 42,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
제**,경상남도,거제시,경상남도 거제시 연초면 연사1길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
한**,경상남도,거제시,경상남도 거제시 능포로2길 38,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 성산로 54,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
노**,경상남도,거제시,경상남도 거제시 옥포로 305,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
윤**,경상남도,거제시,경상남도 거제시 해명로 52,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 김해시 전하로147번길 6-23,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 김해시 삼계로 35,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
장**,경상남도,거제시,경상남도 김해시 가야로181번길 21,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
노**,경상남도,거제시,경상남도 거제시 장평3로3길 7,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
안**,경상남도,거제시,경상남도 거제시 옥포대첩로5길 13,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 장평1로 143,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
유**,경상남도,거제시,경상남도 거제시 아주로 100-10,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
한**,경상남도,거제시,경상남도 거제시 문동1길 42,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
신**,경상남도,거제시,경상남도 거제시 탑곡로 80,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 김해시 반룡로 65,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
안**,경상남도,거제시,경상남도 거제시 수양로 110,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 상동5길 117-50,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 장평3로2길 28-4,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
정**,경상남도,거제시,경상남도 거제시 연초면 효촌길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 중곡로2길 31,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 거제대로,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
최**,경상남도,거제시,경상남도 거제시 연초면 죽토로 2,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 중곡2로 89,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 장목면 구영1길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
신**,경상남도,거제시,경상남도 거제시 장목면 거제북로,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 장목면 장목2길 9,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
우**,경상남도,거제시,경상남도 거제시 계룡로2길 45,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
홍**,경상남도,거제시,경상남도 거제시 옥포대첩로1길 27,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 문동1길 42,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
서**,경상남도,거제시,경상남도 거제시 일운면 옥림3길 30,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 상동5길 117-16,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 용소1길 17-7,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
임**,경상남도,거제시,경상남도 거제시 연초면 한내로 55,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 상동7길 30,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 아주2로2길 10,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
주**,경상남도,거제시,경상남도 거제시 옥포대첩로 353,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 계룡로9길 21-11,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
장**,경상남도,거제시,경상남도 거제시 아주로 73,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 용소1길 85,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
주**,경상남도,거제시,경상남도 거제시 사등면 모래실길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 마전5길 8-2,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
최**,경상남도,거제시,경상남도 거제시 고현로 138-37,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
정**,경상남도,거제시,경상남도 거제시 연초면 한내로 55,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 사등면 가조로,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
손**,경상남도,거제시,경상남도 거제시 사등면 두동로 30,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
김**,경상남도,거제시,경상남도 거제시 하청면 어온2길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
곽**,경상남도,거제시,경상남도 거제시 하청면 해안2길,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
이**,경상남도,거제시,경상남도 거제시 아주로 73,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
장**,경상남도,거제시,경상남도 거제시 거제대로 4500-45,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
박**,경상남도,거제시,경상남도 거제시 연초면 한내로 55,,,운송사업,개인화물자동차운송사업,Y,1,2025-12-02,5370000,경상남도 거제시
한뜰농산물유통화물,강원특별자치도,태백시,강원특별자치도 태백시 혈암길 44 (황지동),강원특별자치도 태백시 황지동 327-8,033-553-6300,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
성재화물,강원특별자치도,태백시,강원특별자치도 태백시 검룡소길 14 (창죽동),강원특별자치도 태백시 창죽동 38-4,033-552-0920,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
태백물류(주),강원특별자치도,태백시,강원특별자치도 태백시 번영로 67 (황지동),강원특별자치도 태백시 황지동 158-6,033-552-2057,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
황제이사,강원특별자치도,태백시,강원특별자치도 태백시 엄나무정2길 10-8 (황지동),강원특별자치도 태백시 황지동 343-41,,운송사업,일반화물자동차운송사업,Y,1,2024-08-19,4221000,강원특별자치도 태백시
태백익스프레스,강원특별자치도,태백시,강원특별자치도 태백시 새시장2길 8 (황지동),강원특별자치도 태백시 황지동 38-53,,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
정원익스프레스,강원특별자치도,태백시,강원특별자치도 태백시 황지로 251 (황지동),강원특별자치도 태백시 황지동 273-28,,운송사업,일반화물자동차운송사업,Y,4,2024-08-19,4221000,강원특별자치도 태백시
영동물류,강원특별자치도,태백시,"강원특별자치도 태백시 솔안길 140, 310동 305호 (통동, 하나연립)",강원특별자치도 태백시 통동 225,,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
조은익스프레스,강원특별자치도,태백시,강원특별자치도 태백시 통리1길 41 (통동),강원특별자치도 태백시 통동 74-44,033-581-6824,운송사업,일반화물자동차운송사업,Y,1,2024-08-19,4221000,강원특별자치도 태백시
강원익스프레스,강원특별자치도,태백시,강원특별자치도 태백시 외솔배기1길 5,강원특별자치도 태백시 화전동 16-4,,운송사업,일반화물자동차운송사업,Y,1,2024-08-19,4221000,강원특별자치도 태백시
부자화물,강원특별자치도,태백시,강원특별자치도 태백시 백두대간로 601 (창죽동),강원특별자치도 태백시 창죽동 9-2,033-552-6500,운송사업,일반화물자동차운송사업,Y,0,2024-08-19,4221000,강원특별자치도 태백시
